kinase	kinase_group	upregulated_set_hits	upregulated_set_size	downregulated_set_hits	downregulated_set_size	background_set_hits	background_set_size	upregulated_enrichment_value	upregulated_enrichment_value_log2	upregulated_p_value	upregulated_adjusted_p_value	upregulated_p_value_log10_abs	upregulated_adjusted_p_value_log10_abs	downregulated_enrichment_value	downregulated_enrichment_value_log2	downregulated_p_value	downregulated_adjusted_p_value	downregulated_p_value_log10_abs	downregulated_adjusted_p_value_log10_abs	dominant_direction	dominant_enrichment_value	dominant_enrichment_value_log2	dominant_p_value	dominant_adjusted_p_value	dominant_p_value_log10_abs	dominant_adjusted_p_value_log10_abs
RSK3	AGC	7	890	1	612	33	10819	2.5785835886959485	1.3665788134419181	0.029355976001153274	0.045151577301266205	1.5323034760129788	1.3453270736722667	0.5357001386413152	-0.9005024254545777	0.44981565789908495	0.503356571853161	0.34696543102396515	0.29812425684114685	upregulated set	2.5785835886959485	1.3665788134419181	0.029355976001153274	0.045151577301266205	1.5323034760129788	1.3453270736722667
CDK9	CMGC	34	890	91	612	1140	10819	0.36255273013995665	-1.4637372570589973	6.408214996925037e-13	1.7651719491529876e-11	12.193262926010613	10.753212982666533	1.4111469441577802	0.49686822505046807	0.0007775045531610654	0.004619291757015742	3.1092970590124613	2.335424606608093	downregulated set	0.708643422387761	-0.49686822505046807	0.0007775045531610654	0.004619291757015742	3.1092970590124613	2.335424606608093
CLK1	CMGC	8	890	44	612	493	10819	0.19726052373680975	-2.3418258256351443	8.584691056329624e-10	7.650474676670224e-9	9.066275329500796	8.116311618040745	1.5777618687772605	0.6578794761632613	0.0031019365697131413	0.01437215961695812	2.5083670871494994	1.8424779681735397	downregulated set	0.6338092077069802	-0.6578794761632613	0.0031019365697131413	0.01437215961695812	2.5083670871494994	1.8424779681735397
CDK8	CMGC	94	890	76	612	1460	10819	0.7826581499153457	-0.35354579134697467	0.006464588815808262	0.01159035746266215	2.1894590934757114	1.93590316958708	0.9202301011728893	-0.11993344641991836	0.24450120432733935	0.35446825316355896	0.6117189973525092	0.4504226549612582	downregulated set	1.0866847310530694	0.11993344641991836	0.24450120432733935	0.35446825316355896	0.6117189973525092	0.4504226549612582
CDK7	CMGC	78	890	83	612	1215	10819	0.7803967263143293	-0.3577203688881275	0.012122116761869802	0.020119208781084752	1.9164215371226154	1.696389102580599	1.207640065628446	0.27219052675765704	0.04672558903142669	0.12708783920772762	1.3304452151179722	0.8958960042662378	downregulated set	0.8280612977837963	-0.27219052675765704	0.04672558903142669	0.12708783920772762	1.3304452151179722	0.8958960042662378
MAP3K15	STE	28	890	28	612	369	10819	0.9224201455497701	-0.11650407326002456	0.38215731226438243	0.4034622495334769	0.41775782613346396	0.39419709436515127	1.341427989443293	0.42376960990108364	0.08213607675928053	0.1777659375575857	1.0854660451211187	0.7501514522970517	downregulated set	0.7454742318408092	-0.42376960990108364	0.08213607675928053	0.1777659375575857	1.0854660451211187	0.7501514522970517
CDK6	CMGC	25	890	58	612	955	10819	0.31822460144714393	-1.6518827224056192	1.4276040972727203e-12	3.089743153383102e-11	11.845392214274531	10.510077621450463	1.0736440474968345	0.10251576610833651	0.31166261859345323	0.407042126869898	0.5063152847047155	0.3903606410933102	downregulated set	0.9314073899366059	-0.10251576610833651	0.31166261859345323	0.407042126869898	0.5063152847047155	0.3903606410933102
CDK5	CMGC	24	890	58	612	1003	10819	0.29087568754410925	-1.781525379148257	2.426439922465649e-14	1.2253521608451527e-12	13.615030457146823	11.911739079028163	1.0222632755328784	0.03176679841926705	0.4535227402602177	0.5033604040250769	0.34340093192929266	0.2981209504677437	downregulated set	0.9782215833575033	-0.03176679841926705	0.4535227402602177	0.5033604040250769	0.34340093192929266	0.2981209504677437
CDK4	CMGC	32	890	45	612	897	10819	0.43366527626420154	-1.205346164176494	3.343242274277777e-8	2.1104216856378467e-7	7.475832150308589	6.675630759181871	0.8868614335366253	-0.17321938468571096	0.2305365936915223	0.3407443311635671	0.6372601280751609	0.4675713606286101	downregulated set	1.1275718643127832	0.17321938468571096	0.2305365936915223	0.3407443311635671	0.6372601280751609	0.4675713606286101
CDK3	CMGC	24	890	47	612	824	10819	0.35406348860041453	-1.497920015719295	8.268852267161916e-10	7.592309808939576e-9	9.082554767186254	8.119626078561836	1.00833848911733	0.011980018398294871	0.5003510479277754	0.5277319043568076	0.3007251862983279	0.27758664948922324	downregulated set	0.9917304662994376	-0.011980018398294871	0.5003510479277754	0.5277319043568076	0.3007251862983279	0.27758664948922324
MRCKB	AGC	15	890	4	612	27	10819	6.753433208489388	2.7556211041878176	2.0395195196577967e-7	9.967329265424392e-7	6.690472133818766	6.001421194814714	2.6189784555797626	1.3890041917404072	0.08156501009655347	0.1777659375575857	1.0884961057180755	0.7501514522970517	upregulated set	6.753433208489388	2.7556211041878176	2.0395195196577967e-7	9.967329265424392e-7	6.690472133818766	6.001421194814714
CDK2	CMGC	20	890	69	612	1102	10819	0.22062032260037928	-2.1803624029410282	1.6245047782064142e-19	2.4611247389827176e-17	18.789279006913258	16.608866374074932	1.1068867655955306	0.14650764211088732	0.2113750335922803	0.32346785443667136	0.6749463103749668	0.4901688721341929	downregulated set	0.9034347785900005	-0.14650764211088732	0.2113750335922803	0.32346785443667136	0.6749463103749668	0.4901688721341929
MRCKA	AGC	19	890	4	612	60	10819	3.8494569288389515	1.9446549285778345	0.000005016562173222426	0.00001876565849983204	5.299593800915819	4.7266361912921635	1.1785403050108934	0.2370010982953573	0.45019680188847067	0.503356571853161	0.34659759446904614	0.29812425684114685	upregulated set	3.8494569288389515	1.9446549285778345	0.000005016562173222426	0.00001876565849983204	5.299593800915819	4.7266361912921635
AAK1	Other	65	890	61	612	762	10819	1.0369444690200242	0.05233863627789989	0.40561691972113556	0.4252661822681802	0.39188393733284704	0.37133915158708986	1.4151763505052066	0.50098184397344	0.005580575748231401	0.02316321166731664	2.253320992571224	1.635201224189375	downregulated set	0.7066257146277268	-0.50098184397344	0.005580575748231401	0.02316321166731664	2.253320992571224	1.635201224189375
CDK1	CMGC	35	890	41	612	949	10819	0.44833118243923226	-1.1573632493333759	3.286928706865087e-8	2.1104216856378467e-7	7.483209715617455	6.675630759181871	0.7637537276940983	-0.3888205784991501	0.04107765607449097	0.11615815965954213	1.386394345575165	0.9349502772916835	downregulated set	1.3093225783907716	0.3888205784991501	0.04107765607449097	0.11615815965954213	1.386394345575165	0.9349502772916835
skMLCK	CAMK	38	890	17	612	253	10819	1.8258293733623485	0.8685519494920428	0.0007041130255105779	0.0017631921217331	3.1523576215175018	2.753700363331647	1.1878568291611769	0.2483609604599048	0.2789353350312891	0.37900182293489054	0.5544964665977873	0.42135870114364304	upregulated set	1.8258293733623485	0.8685519494920428	0.0007041130255105779	0.0017631921217331	3.1523576215175018	2.753700363331647
AURB	Other	60	890	19	612	259	10819	2.8161034228449955	1.493700318664732	3.381299989504177e-11	4.2688912367490235e-10	10.470916296845376	9.369684910054676	1.296849370378782	0.37501091966090716	0.16374097118058017	0.28362568396563714	0.7858426380510398	0.5472544438010795	upregulated set	2.8161034228449955	1.493700318664732	3.381299989504177e-11	4.2688912367490235e-10	10.470916296845376	9.369684910054676
AURC	Other	44	890	20	612	342	10819	1.563952953544911	0.6451971144941668	0.004337752768578521	0.008266283577857183	2.3627352043508414	2.0826897001689875	1.033807285097275	0.04796727390534053	0.4754959061590803	0.5166342509744003	0.3228532178226238	0.28681680506147933	upregulated set	1.563952953544911	0.6451971144941668	0.004337752768578521	0.008266283577857183	2.3627352043508414	2.0826897001689875
BMPR1B	TKL	54	890	26	612	1317	10819	0.4984310614010391	-1.0045341173502786	2.9426955582485243e-9	2.2791154019688892e-8	8.531254666276835	7.642233683959859	0.34899826799867	-1.5187082182115463	2.4728088867761443e-11	1.0703729895616739e-9	10.606809447175216	8.97046485868717	upregulated set	0.4984310614010391	-1.0045341173502786	2.9426955582485243e-9	2.2791154019688892e-8	8.531254666276835	7.642233683959859
AURA	Other	54	890	17	612	370	10819	1.7741451563923474	0.8271240523899237	0.00011306368196803804	0.00034258295636315525	3.9466768756566877	3.4652342471543824	0.8122372372372372	-0.3000269253620972	0.23417407833320578	0.34366680035201624	0.6304611803990269	0.4638624204968685	upregulated set	1.7741451563923474	0.8271240523899237	0.00011306368196803804	0.00034258295636315525	3.9466768756566877	3.4652342471543824
BMPR1A	TKL	68	890	30	612	1532	10819	0.5395693372840086	-0.8901197299318503	4.094126565740002e-9	2.953619879569573e-8	8.387838735695777	7.529645397591373	0.34617698254236423	-1.5304182924125629	2.987157223467972e-13	2.2627715967769887e-11	12.524741918511504	10.645359281337162	upregulated set	0.5395693372840086	-0.8901197299318503	4.094126565740002e-9	2.953619879569573e-8	8.387838735695777	7.529645397591373
DYRK4	CMGC	27	890	59	612	922	10819	0.3559835725949938	-1.4901174275231022	8.335661027470227e-11	9.35446404193881e-10	10.07905995442032	9.028981090077002	1.1312453036167467	0.17791180283637886	0.18645038965194377	0.3037336992717149	0.7294367046946707	0.517507020410282	downregulated set	0.8839815704010991	-0.17791180283637886	0.18645038965194377	0.3037336992717149	0.7294367046946707	0.517507020410282
GSK3B	CMGC	57	890	39	612	804	10819	0.8618187154117055	-0.2145436662714196	0.14366973777300374	0.1776813491641638	0.8426347009142902	0.7503581567765175	0.8575199980489708	-0.2217577784128046	0.18624128827641603	0.3037336992717149	0.7299240328989578	0.517507020410282	upregulated set	0.8618187154117055	-0.2145436662714196	0.14366973777300374	0.1776813491641638	0.8426347009142902	0.7503581567765175
DYRK3	CMGC	11	890	56	612	606	10819	0.22065672859420773	-2.1801243540928863	4.849367117341173e-11	5.877432946217501e-10	10.314314936734073	9.230812316903805	1.6336202247675746	0.7080726324885287	0.00040873503740987123	0.0028801561938416507	3.388558132287048	2.5405839593643296	downregulated set	0.6121373773652173	-0.7080726324885287	0.00040873503740987123	0.0028801561938416507	3.388558132287048	2.5405839593643296
GSK3A	CMGC	37	890	42	612	950	10819	0.473451212300414	-1.078712326846593	1.516971592441749e-7	7.660706541830832e-7	6.819022551949795	6.115731173831134	0.7815583075335398	-0.35557458653567403	0.05526447563240616	0.1383895546828022	1.2575539463513348	0.8588966881654798	downregulated set	1.279495068200124	0.35557458653567403	0.05526447563240616	0.1383895546828022	1.2575539463513348	0.8588966881654798
BMPR2	TKL	37	890	33	612	768	10819	0.5856492860486893	-0.7718911243494389	0.00026618557442283395	0.0007336005818543449	3.574815484241955	3.1345403328777968	0.7596060559640524	-0.3966766874588269	0.05945634756491768	0.1452844621949198	1.2258017732528825	0.8377808299128126	downregulated set	1.3164718634725103	0.3966766874588269	0.05945634756491768	0.1452844621949198	1.2258017732528825	0.8377808299128126
DYRK2	CMGC	29	890	70	612	809	10819	0.4357592255663116	-1.1983968865596382	1.9083840304191867e-7	9.479350183885469e-7	6.719334226324935	6.023221432833397	1.5296258594084522	0.6131788184188645	0.00045569745134677964	0.0030683628390683164	3.3413234003601127	2.513093285633151	downregulated set	0.6537546380045687	-0.6131788184188645	0.00045569745134677964	0.0030683628390683164	3.3413234003601127	2.513093285633151
PKCI	AGC	21	890	4	612	116	10819	2.2006877179387834	1.1379544383939555	0.001526004778183391	0.0033998488808056433	2.8164441065282997	2.4685403863962123	0.6095898129366689	-0.7140893012236965	0.22311170960665028	0.33433179910093125	0.6514776359729899	0.47582231465097413	upregulated set	2.2006877179387834	1.1379544383939555	0.001526004778183391	0.0033998488808056433	2.8164441065282997	2.4685403863962123
PKCH	AGC	16	890	4	612	93	10819	2.0913857677902623	1.0644591996347361	0.008049776442484894	0.014017714149844384	2.09421618064373	1.853322800424025	0.7603485838779956	-0.39526711720415575	0.4008814994735947	0.48010709225493753	0.3969839858096577	0.31866187848317057	upregulated set	2.0913857677902623	1.0644591996347361	0.008049776442484894	0.014017714149844384	2.09421618064373	1.853322800424025
LRRK2	TKL	33	890	35	612	381	10819	1.0528974608511017	0.07436494260789904	0.4134641371279746	0.4309488476420699	0.3835621541232293	0.36557427625498023	1.623972861235483	0.6995275233555203	0.005285956238044022	0.022558376621511812	2.276876436674356	1.6466921568911261	downregulated set	0.6157738370327334	-0.6995275233555203	0.005285956238044022	0.022558376621511812	2.276876436674356	1.6466921568911261
CK2A2	Other	77	890	24	612	1863	10819	0.5024293304866501	-0.9930074075039691	8.970754213346037e-13	2.2651154388698743e-11	12.047171042248593	10.644909659793912	0.2277372570069359	-2.1345577643166056	1.9376599074906922e-23	5.871109519696797e-21	22.71272244671835	20.23127981821604	upregulated set	0.5024293304866501	-0.9930074075039691	8.970754213346037e-13	2.2651154388698743e-11	12.047171042248593	10.644909659793912
CK2A1	Other	78	890	26	612	1847	10819	0.5133633039912887	-0.9619479213774222	3.927590075173206e-12	7.000351722220479e-11	11.405873846083763	10.154880138959731	0.2488525820001345	-2.00663673893747	9.095913200285073e-22	1.3780308498431885e-19	21.041153692649377	18.860741059811055	upregulated set	0.5133633039912887	-0.9619479213774222	3.927590075173206e-12	7.000351722220479e-11	11.405873846083763	10.154880138959731
PKCT	AGC	5	890	3	612	73	10819	0.8326150531014314	-0.2642784532498877	0.45071570866450106	0.46137452609913454	0.3460973053250206	0.33594638788165415	0.7264974482943862	-0.46097036425498544	0.4137932131488769	0.48708035239559383	0.38321663671562944	0.3123993884291965	upregulated set	0.8326150531014314	-0.2642784532498877	0.45071570866450106	0.46137452609913454	0.3460973053250206	0.33594638788165415
DMPK1	AGC	21	890	4	612	96	10819	2.659164325842697	1.4109729328003717	0.00017591685370939091	0.0005076457778470995	3.754692550978264	3.2944392215458973	0.7365876906318084	-0.4410708068172803	0.37374039327883146	0.46602197186619726	0.4274299617434021	0.33159360683940925	upregulated set	2.659164325842697	1.4109729328003717	0.00017591685370939091	0.0005076457778470995	3.754692550978264	3.2944392215458973
EEF2K	Alpha	43	890	20	612	370	10819	1.4127452171272397	0.4985013049285532	0.021298525845382207	0.03378771377565869	1.671650454747715	1.4712411934931375	0.9555732202791027	-0.06556167172507395	0.4779966515247596	0.5166342509744003	0.3205751457088294	0.28681680506147933	upregulated set	1.4127452171272397	0.4985013049285532	0.021298525845382207	0.03378771377565869	1.671650454747715	1.4712411934931375
PKCZ	AGC	15	890	13	612	253	10819	0.7207221210640848	-0.47248496834302445	0.12555254193855805	0.15890470312363034	0.9011744901297626	0.7988632487308621	0.9083611046526648	-0.13866216264934217	0.4340437369653355	0.4938751857381513	0.362466506050497	0.306382793979616	downregulated set	1.1008837728497585	0.13866216264934217	0.4340437369653355	0.4938751857381513	0.362466506050497	0.306382793979616
TLK2	Other	55	890	36	612	784	10819	0.8527932240311854	-0.22973211984778147	0.13065995134340713	0.1622539559715261	0.8838575078735423	0.7898047057099666	0.8117496998799519	-0.3008931487690203	0.11470262764044582	0.21586892034195707	0.9404266330431541	0.6658098805726987	upregulated set	0.8527932240311854	-0.22973211984778147	0.13065995134340713	0.1622539559715261	0.8838575078735423	0.7898047057099666
TLK1	Other	63	890	40	612	700	10819	1.0940561797752808	0.12968682241035487	0.25890540171017945	0.2884130026403837	0.5868588885050613	0.5399851640369551	1.0101774042950513	0.014608676958909161	0.49923010449749816	0.5277319043568076	0.3016992337764812	0.27758664948922324	upregulated set	1.0940561797752808	0.12968682241035487	0.25890540171017945	0.2884130026403837	0.5868588885050613	0.5399851640369551
PDHK4	PDHK	113	890	62	612	1067	10819	1.2873929846361214	0.3644525123335301	0.005052068324751572	0.009391268112881756	2.2965307846285965	2.0272757605302494	1.027218822549326	0.03874354346632604	0.4351969458484699	0.4938751857381513	0.3613141611173458	0.306382793979616	upregulated set	1.2873929846361214	0.3644525123335301	0.005052068324751572	0.009391268112881756	2.2965307846285965	2.0272757605302494
PDHK1	PDHK	101	890	59	612	897	10819	1.368756028208886	0.45286531857530077	0.0014924987135014613	0.003360643439719137	2.8260860345499883	2.4735775632154287	1.1627738795257976	0.21757056834645558	0.13672230301038343	0.24806501683919868	0.8641606347791462	0.6054344774244245	upregulated set	1.368756028208886	0.45286531857530077	0.0014924987135014613	0.003360643439719137	2.8260860345499883	2.4735775632154287
CAMK1A	CAMK	10	890	6	612	91	10819	1.3358439313495492	0.4177514654314332	0.2370997085678182	0.26756720918363847	0.6250689798365153	0.5725671111702412	1.165589312648136	0.2210595544263354	0.41891251086927794	0.488194195359197	0.3778766691915238	0.31140738866003675	upregulated set	1.3358439313495492	0.4177514654314332	0.2370997085678182	0.26756720918363847	0.6250689798365153	0.5725671111702412
CAMK1B	CAMK	10	890	0	612	19	10819	6.397989355410999	2.6776185921865445	0.0000322592191848758	0.00011365748154671357	4.491346148658269	3.944401971399532	0.4652132782937737	-1.1040358195397098	0.35122636896312254	0.4471495369572526	0.45441288608802827	0.3495472146422352	upregulated set	6.397989355410999	2.6776185921865445	0.0000322592191848758	0.00011365748154671357	4.491346148658269	3.944401971399532
GCN2	Other	41	890	35	612	699	10819	0.7130234202954461	-0.4879786300145855	0.014472583374556319	0.023832569361361765	1.8394539398433531	1.6228291343505847	0.8851697569824305	-0.17597393452659438	0.2641394898873044	0.37329710895081597	0.5781666652146231	0.42794537351213496	downregulated set	1.129726803375015	0.17597393452659438	0.2641394898873044	0.37329710895081597	0.5781666652146231	0.42794537351213496
smMLCK	CAMK	30	890	1	612	95	10819	3.8387936132465996	1.9406529980203382	1.0379987613601801e-8	6.989191659825213e-8	7.9838031647291405	7.15557305000218	0.18608531131750947	-2.425963914427072	0.03217358525645149	0.09464656633693982	1.4925005408905478	1.023895137093415	upregulated set	3.8387936132465996	1.9406529980203382	1.0379987613601801e-8	6.989191659825213e-8	7.9838031647291405	7.15557305000218
CAMK1D	CAMK	18	890	3	612	75	10819	2.9174831460674153	1.5447243216891986	0.00018946973353509107	0.0005415974458597415	3.722460155661695	3.26632339242416	0.7071241830065359	-0.4999644958708491	0.39307858966106624	0.4750784368901054	0.4055206108359373	0.32323468111976006	upregulated set	2.9174831460674153	1.5447243216891986	0.00018946973353509107	0.0005415974458597415	3.722460155661695	3.26632339242416
AlphaK3	Alpha	56	890	33	612	915	10819	0.7439847731319458	-0.4266550003710333	0.012151205303427424	0.020119208781084752	1.9153806413524745	1.696389102580599	0.6375709846780242	-0.6493421199090758	0.003178002291538594	0.01437215961695812	2.497845793975018	1.8424779681735397	upregulated set	0.7439847731319458	-0.4266550003710333	0.012151205303427424	0.020119208781084752	1.9153806413524745	1.696389102580599
HUNK	CAMK	83	890	48	612	529	10819	1.907302308786984	0.9315335299756664	1.1423450011847993e-7	5.967767851017142e-7	6.942202714406257	6.224188079466889	1.604062418918418	0.6817302825110061	0.0014983159647959667	0.007964732233915401	2.8243965929798853	2.0988288201500716	upregulated set	1.907302308786984	0.9315335299756664	1.1423450011847993e-7	5.967767851017142e-7	6.942202714406257	6.224188079466889
JNK1	CMGC	71	890	47	612	1123	10819	0.7685563348574744	-0.3797770821531518	0.011426480403544425	0.019128306973889286	1.9420875208476285	1.718323467214508	0.7398672440184147	-0.4346616668190881	0.0163155425406715	0.054928993220260715	1.787398480043301	1.2601983609803207	upregulated set	0.7685563348574744	-0.3797770821531518	0.011426480403544425	0.019128306973889286	1.9420875208476285	1.718323467214508
caMLCK	CAMK	19	890	6	612	99	10819	2.3330041992963344	1.2221889041067435	0.0013944074599209948	0.003176732784632041	2.8556103024658652	2.4980193149306458	1.0714002772826303	0.09949757454542237	0.495142947504986	0.5277319043568076	0.3052694023788882	0.27758664948922324	upregulated set	2.3330041992963344	1.2221889041067435	0.0013944074599209948	0.003176732784632041	2.8556103024658652	2.4980193149306458
JNK2	CMGC	82	890	35	612	981	10819	1.016112886414917	0.023060689141612016	0.4605397103340525	0.4698435428660535	0.3367329165303042	0.3280467373452116	0.6307172886143924	-0.6649346153703967	0.0018597035102824973	0.009237543665829455	2.7305562891756425	2.034443495684105	upregulated set	1.016112886414917	0.023060689141612016	0.4605397103340525	0.4698435428660535	0.3367329165303042	0.3280467373452116
IRAK4	TKL	64	890	24	612	353	10819	2.2039532737053187	1.140093637471587	3.904175433038784e-8	2.3659303124215032e-7	7.408470675664955	6.625998051498669	1.20191079264567	0.26532982135385136	0.2162263237728939	0.32758288051593426	0.6650914353901545	0.48467880255183066	upregulated set	2.2039532737053187	1.140093637471587	3.904175433038784e-8	2.3659303124215032e-7	7.408470675664955	6.625998051498669
MASTL	AGC	76	890	39	612	683	10819	1.352664220968299	0.4358037558962623	0.007332118266955676	0.012991999034430232	2.134770538489963	1.8863240203798117	1.0094378893577929	0.013552144476033529	0.5016631482357179	0.5277319043568076	0.2995878007177161	0.27758664948922324	upregulated set	1.352664220968299	0.4358037558962623	0.007332118266955676	0.012991999034430232	2.134770538489963	1.8863240203798117
JNK3	CMGC	73	890	44	612	1159	10819	0.7656610212213163	-0.38522228138368725	0.009395699389142531	0.01599380289275386	2.027070886714044	1.796048260520633	0.671127352292657	-0.5753415384652991	0.002455025691180155	0.011807504514723604	2.6099439587428885	1.9278418796941654	upregulated set	0.7656610212213163	-0.38522228138368725	0.009395699389142531	0.01599380289275386	2.027070886714044	1.796048260520633
TGFBR1	TKL	59	890	31	612	1397	10819	0.5133962825637602	-0.9618552453048544	3.0087332039193257e-9	2.2791154019688892e-8	8.521616321134202	7.642233683959859	0.3922843534932465	-1.3500283011187124	1.9149409028444254e-10	5.802270935618609e-9	9.717844624287835	8.23640199578553	upregulated set	0.5133962825637602	-0.9618552453048544	3.0087332039193257e-9	2.2791154019688892e-8	8.521616321134202	7.642233683959859
TGFBR2	TKL	32	890	39	612	551	10819	0.7059850323212138	-0.5022904978283902	0.02527374509578282	0.03947394208258863	1.597330399001328	1.403689500429249	1.2512633002384257	0.3233854041949664	0.09965358135943779	0.19607165683058214	1.0015070889685835	0.7075851813027415	downregulated set	0.7991923041373082	-0.3233854041949664	0.09965358135943779	0.19607165683058214	1.0015070889685835	0.7075851813027415
LATS1	AGC	47	890	13	612	517	10819	1.1051072522982637	0.14418639210547027	0.2726826062869264	0.3000666021522637	0.5643425636884667	0.5227823394906267	0.44451713631938916	-1.1696890582699668	0.0006544591555597324	0.004131273419470811	3.1841174523501063	2.3839160612233887	upregulated set	1.1051072522982637	0.14418639210547027	0.2726826062869264	0.3000666021522637	0.5643425636884667	0.5227823394906267
LATS2	AGC	80	890	15	612	494	10819	1.9686121093572306	0.977178874045452	6.063695734884047e-8	3.4666034106978607e-7	7.217262598928794	6.460095840027278	0.5367845518774311	-0.8975849420722836	0.005746974596672716	0.023531531118808555	2.2405607225721047	1.6283498138007757	upregulated set	1.9686121093572306	0.977178874045452	6.063695734884047e-8	3.4666034106978607e-7	7.217262598928794	6.460095840027278
MYO3B	STE	14	890	24	612	335	10819	0.5080194532953212	-0.9770443525447633	0.004080352660478193	0.007976431329838015	2.389302299684431	2.0981913693524175	1.266491074041557	0.34083690927989707	0.15387015056453285	0.27264710889504945	0.8128456212499139	0.5643991031397627	downregulated set	0.7895831407708661	-0.34083690927989707	0.15387015056453285	0.27264710889504945	0.8128456212499139	0.5643991031397627
PKR	Other	21	890	22	612	318	10819	0.8027665889336443	-0.3169475217628277	0.1888512787686902	0.22352319323012942	0.7238800700882141	0.6506774068977587	1.2230135240679079	0.2904403572568173	0.20640536129566073	0.3190858391458429	0.6852790262750508	0.4960924691292218	downregulated set	0.8176524464536297	-0.2904403572568173	0.20640536129566073	0.3190858391458429	0.6852790262750508	0.4960924691292218
MYO3A	STE	11	890	27	612	332	10819	0.4027649925544876	-1.31198980196686	0.00044898830324387586	0.0011727884127835724	3.347764972811395	2.930780333536009	1.4376771793054572	0.5237397647204196	0.04658596715497801	0.12708783920772762	1.3317448838455437	0.8958960042662378	downregulated set	0.6955664417537049	-0.5237397647204196	0.04658596715497801	0.12708783920772762	1.3317448838455437	0.8958960042662378
PKCE	AGC	21	890	3	612	111	10819	2.299817795323414	1.201519567171422	0.0009402640429661657	0.002257049239360415	3.026750171612373	2.646458966332402	0.4777866101395513	-1.0655616717250742	0.13377804086777245	0.24566512959354578	0.8736151684263354	0.6096564841379366	upregulated set	2.299817795323414	1.201519567171422	0.0009402640429661657	0.002257049239360415	3.026750171612373	2.646458966332402
PKCD	AGC	9	890	5	612	87	10819	1.2575358388221618	0.3305995163363512	0.30601108867820587	0.3311477138196299	0.5142628360527236	0.4799782388926379	1.015983021561115	0.022876292942509865	0.5515378765725875	0.5570532553383133	0.2584246572553012	0.2541032834726587	upregulated set	1.2575358388221618	0.3305995163363512	0.30601108867820587	0.3311477138196299	0.5142628360527236	0.4799782388926379
PKCG	AGC	10	890	8	612	149	10819	0.8158509916295905	-0.29362241483203194	0.3282841076020233	0.351484397891919	0.4837501411750369	0.4540939481970221	0.9491599771899812	-0.07527682655828576	0.5342498459457161	0.5450304325222814	0.27225559439540453	0.2635792476178443	downregulated set	1.05356317589426	0.07527682655828576	0.5342498459457161	0.5450304325222814	0.27225559439540453	0.2635792476178443
PKCA	AGC	11	890	15	612	197	10819	0.6787714595334512	-0.5590021900763117	0.12462600187271015	0.1586625149892066	0.9043913373579957	0.7995256659122026	1.3460485717129491	0.42873047005601794	0.1647462718744295	0.28362568396563714	0.7831844044892347	0.5472544438010795	downregulated set	0.7429152417044089	-0.42873047005601794	0.1647462718744295	0.28362568396563714	0.7831844044892347	0.5472544438010795
CAMK1G	CAMK	19	890	7	612	145	10819	1.5928787291747386	0.6716364341714185	0.042798002230553515	0.06204686447778811	1.3685765029610393	1.2072801605697883	0.8534257381113365	-0.22866247405345472	0.42855606640317884	0.4921480165709077	0.3679923528850422	0.3079042608255591	upregulated set	1.5928787291747386	0.6716364341714185	0.042798002230553515	0.06204686447778811	1.3685765029610393	1.2072801605697883
PKCB	AGC	10	890	7	612	209	10819	0.5816353959464545	-0.781813026450753	0.049611186875716494	0.07090655482708537	1.30442038297372	1.1493136154001664	0.5920896269193483	-0.756112516119403	0.10167976538234808	0.19749339045417608	0.9927654645515024	0.704447434403659	downregulated set	1.6889334900241637	0.756112516119403	0.10167976538234808	0.19749339045417608	0.9927654645515024	0.704447434403659
CAMK2B	CAMK	104	890	30	612	917	10819	1.3786725154080846	0.4632798052888052	0.0010189993128065097	0.0024121624357841594	2.9918261088733002	2.617593450018864	0.5783458421536554	-0.7899956340826602	0.0006043235770237934	0.003925980738173566	3.2187304618965187	2.4060518354862555	upregulated set	1.3786725154080846	0.4632798052888052	0.0010189993128065097	0.0024121624357841594	2.9918261088733002	2.617593450018864
CAMK2D	CAMK	112	890	32	612	596	10819	2.284382776562854	1.1918044123382103	2.233488863395555e-14	1.2253521608451527e-12	13.651016208662442	11.911739079028163	0.9491599771899812	-0.07527682655828576	0.4280867469144539	0.4921480165709077	0.36846821722762846	0.3079042608255591	upregulated set	2.284382776562854	1.1918044123382103	2.233488863395555e-14	1.2253521608451527e-12	13.651016208662442	11.911739079028163
ROCK1	AGC	13	890	3	612	45	10819	3.5117852684144824	1.8122046325541852	0.0003282521883273048	0.0008801806465767553	3.483792369959564	3.055428184940679	1.1785403050108934	0.2370010982953573	0.47821668584787175	0.5166342509744003	0.32037527463339316	0.28681680506147933	upregulated set	3.5117852684144824	1.8122046325541852	0.0003282521883273048	0.0008801806465767553	3.483792369959564	3.055428184940679
ROCK2	AGC	13	890	3	612	62	10819	2.5488764044943824	1.3498614184969846	0.003970951103048236	0.007838690151658348	2.401105460658876	2.1057565020391107	0.8553921568627452	-0.22534211576184326	0.5378353113008651	0.5450304325222814	0.2693506877957197	0.2635792476178443	upregulated set	2.5488764044943824	1.3498614184969846	0.003970951103048236	0.007838690151658348	2.401105460658876	2.1057565020391107
